,emb1_scaled,emb2_scaled,Timestamp,Compound,Compound_Concentration,Growth_Condition_Binary
2990,0.66582835,0.27259845,20.23333333333333,3TFM-2HE,10.0,0
2991,0.6026901,0.20893443,20.23333333333333,3TFM-2HE,10.0,0
2992,0.68851227,0.17106941,20.23333333333333,3TFM-2HE,10.0,0
2993,0.646338,0.06996462,20.23333333333333,3TFM-2HE,10.0,0
2994,0.43176398,0.37481055,20.23333333333333,3TFM-2HE,10.0,0
2995,0.51713085,0.39868346,20.23333333333333,3TFM-2HE,10.0,0
2996,0.5345283,0.33650073,20.23333333333333,3TFM-2HE,10.0,0
2997,0.6857968,0.2965783,20.23333333333333,3TFM-2HE,10.0,0
2998,0.6857186,0.23548694,20.23333333333333,3TFM-2HE,10.0,0
2999,0.734671,0.19373287,20.23333333333333,3TFM-2HE,10.0,0
3000,0.674128,0.28404924,20.23333333333333,3TFM-2HE,10.0,0
3001,0.41590905,0.3002588,20.23333333333333,3TFM-2HE,10.0,0
3002,0.5952551,0.3788983,20.23333333333333,3TFM-2HE,10.0,0
3003,0.57597136,0.39065388,20.23333333333333,3TFM-2HE,10.0,0
3004,0.50773704,0.14667386,20.23333333333333,3TFM-2HE,10.0,0
3005,0.5099859,0.19316559,20.23333333333333,3TFM-2HE,10.0,0
3006,0.66999024,0.27308103,20.23333333333333,3TFM-2HE,10.0,0
3007,0.5299886,0.26776004,20.23333333333333,3TFM-2HE,10.0,0
3008,0.67526567,0.27815363,20.23333333333333,3TFM-2HE,10.0,0
3009,0.5569035,0.3658465,20.23333333333333,3TFM-2HE,10.0,0
3010,0.540904,0.35764068,20.23333333333333,3TFM-2HE,10.0,0
3011,0.661916,0.31799206,20.23333333333333,3TFM-2HE,10.0,0
3012,0.5753193,0.4007822,20.23333333333333,3TFM-2HE,10.0,0
3013,0.55373484,0.23308636,20.23333333333333,3TFM-2HE,10.0,0
3014,0.5651775,0.30216202,20.23333333333333,3TFM-2HE,10.0,0
3015,0.6070373,0.35629758,20.23333333333333,3TFM-2HE,10.0,0
3016,0.6396864,0.36703202,20.23333333333333,3TFM-2HE,10.0,0
3017,0.39195716,0.46339995,20.23333333333333,3TFM-2HE,10.0,1
3018,0.5938735,0.52282923,20.23333333333333,3TFM-2HE,10.0,1
3019,0.739689,0.20718531,20.23333333333333,3TFM-2HE,10.0,1
3020,0.49110708,0.29190856,20.23333333333333,3TFM-2HE,10.0,1
3021,0.57298326,0.30588415,20.23333333333333,3TFM-2HE,10.0,1
3022,0.5680171,0.37549272,20.23333333333333,3TFM-2HE,10.0,1
3023,0.55696714,0.32112595,20.23333333333333,3TFM-2HE,10.0,1
3024,0.6753839,0.30665153,20.23333333333333,3TFM-2HE,10.0,1
3025,0.43538448,0.2821818,20.23333333333333,3TFM-2HE,10.0,1
3026,0.76571244,0.26594752,20.23333333333333,3TFM-2HE,10.0,1
3027,0.642081,0.3950083,20.23333333333333,3TFM-2HE,10.0,1
3028,0.47625476,0.35962105,20.23333333333333,3TFM-2HE,10.0,1
3029,0.4834781,0.27200198,20.23333333333333,3TFM-2HE,10.0,1
3030,0.5692837,0.32273233,20.23333333333333,3TFM-2HE,10.0,1
3031,0.5913043,0.2841407,20.23333333333333,3TFM-2HE,10.0,1
3032,0.57288665,0.5277943,20.23333333333333,3TFM-2HE,10.0,1
3033,0.42417455,0.3963804,20.23333333333333,3TFM-2HE,10.0,1
3034,0.4904641,0.33471245,20.23333333333333,3TFM-2HE,10.0,1
3035,0.4873142,0.16326067,20.23333333333333,3TFM-2HE,10.0,1
3036,0.56047004,0.38489544,20.23333333333333,3TFM-2HE,10.0,1
3037,0.55336463,0.42132723,20.23333333333333,3TFM-2HE,10.0,1
3038,0.43719226,0.478178,20.23333333333333,3TFM-2HE,10.0,1
3039,0.5534622,0.29691732,20.23333333333333,3TFM-2HE,10.0,1
3040,0.42817444,0.2862181,20.23333333333333,3TFM-2HE,10.0,1
3041,0.5626674,0.315679,20.23333333333333,3TFM-2HE,10.0,1
3042,0.6400282,0.34836432,20.23333333333333,3TFM-2HE,10.0,1
3043,0.52684236,0.22828469,20.23333333333333,3TFM-2HE,10.0,1
3044,0.46933782,0.34621298,20.23333333333333,3TFM-2HE,10.0,1
3045,0.6659936,0.38243547,20.23333333333333,3TFM-2HE,10.0,1
3046,0.5721224,0.50253314,20.23333333333333,3TFM-2HE,10.0,1
3047,0.56055576,0.3446898,20.23333333333333,3TFM-2HE,10.0,1
3048,0.47014353,0.5419115,20.23333333333333,3TFM-2HE,10.0,1
3049,0.4496964,0.36210266,20.23333333333333,3TFM-2HE,10.0,1
3050,0.45296112,0.4226695,20.23333333333333,3TFM-2HE,10.0,1
3051,0.5488939,0.4341494,26.23333333333333,2AD5Cl-3Cl,0.01,0
3052,0.6719195,0.33309633,26.23333333333333,2AD5Cl-3Cl,0.01,0
3053,0.4482858,0.24390122,26.23333333333333,2AD5Cl-3Cl,0.01,0
3054,0.5794568,0.18747929,26.23333333333333,2AD5Cl-3Cl,0.01,0
3055,0.73494625,0.060251594,26.23333333333333,2AD5Cl-3Cl,0.01,0
3056,0.7151365,0.28579846,26.23333333333333,2AD5Cl-3Cl,0.01,0
3057,0.58910894,0.15388897,26.23333333333333,2AD5Cl-3Cl,0.01,0
3058,0.74431264,0.3283152,26.23333333333333,2AD5Cl-3Cl,0.01,0
3059,0.64137155,0.35740823,26.23333333333333,2AD5Cl-3Cl,0.01,0
3060,0.6591432,0.27228123,26.23333333333333,2AD5Cl-3Cl,0.01,0
3061,0.65972424,0.17776158,26.23333333333333,2AD5Cl-3Cl,0.01,0
3062,0.5435823,0.2702536,26.23333333333333,2AD5Cl-3Cl,0.01,0
3063,0.6354053,0.21399695,26.23333333333333,2AD5Cl-3Cl,0.01,0
3064,0.7161647,0.31646407,26.23333333333333,2AD5Cl-3Cl,0.01,0
3065,0.6663105,0.2746601,26.23333333333333,2AD5Cl-3Cl,0.01,0
3066,0.7496178,0.08618528,26.23333333333333,2AD5Cl-3Cl,0.01,0
3067,0.49817452,0.5099975,26.23333333333333,2AD5Cl-3Cl,0.01,0
3068,0.57711,0.23339388,26.23333333333333,2AD5Cl-3Cl,0.01,0
3069,0.63554436,0.24612401,26.23333333333333,2AD5Cl-3Cl,0.01,0
3070,0.6050271,0.33752832,26.23333333333333,2AD5Cl-3Cl,0.01,0
3071,0.48887914,0.18029809,26.23333333333333,2AD5Cl-3Cl,0.01,0
3072,0.7385067,0.30267882,26.23333333333333,2AD5Cl-3Cl,0.01,0
3073,0.6352396,0.27146277,26.23333333333333,2AD5Cl-3Cl,0.01,0
3074,0.6942877,0.36920732,26.23333333333333,2AD5Cl-3Cl,0.01,0
3075,0.70892024,0.45065495,26.23333333333333,2AD5Cl-3Cl,0.01,0
3076,0.71596205,0.3458686,26.23333333333333,2AD5Cl-3Cl,0.01,0
3077,0.43918994,0.45458364,26.23333333333333,2AD5Cl-3Cl,0.01,0
3078,0.7378485,0.16221288,26.23333333333333,2AD5Cl-3Cl,0.01,0
3079,0.85704285,0.12172949,26.23333333333333,2AD5Cl-3Cl,0.01,0
3080,0.6645347,0.268238,26.23333333333333,2AD5Cl-3Cl,0.01,0
3081,0.6026441,0.21974702,26.23333333333333,2AD5Cl-3Cl,0.01,0
3082,0.49199608,0.40564048,26.23333333333333,2AD5Cl-3Cl,0.01,0
3083,0.49863005,0.34219003,26.23333333333333,2AD5Cl-3Cl,0.01,0
3084,0.6316906,0.27966645,26.23333333333333,2AD5Cl-3Cl,0.01,0
3085,0.55141544,0.28925854,26.23333333333333,2AD5Cl-3Cl,0.01,0
3086,0.69763374,0.30319193,26.23333333333333,2AD5Cl-3Cl,0.01,0
3087,0.6680318,0.13799378,26.23333333333333,2AD5Cl-3Cl,0.01,0
3088,0.49352023,0.30662724,26.23333333333333,2AD5Cl-3Cl,0.01,0
3089,0.61931777,0.34257782,26.23333333333333,2AD5Cl-3Cl,0.01,0
3090,0.6610772,0.3813681,26.23333333333333,2AD5Cl-3Cl,0.01,0
3091,0.6863728,0.44379455,26.23333333333333,2AD5Cl-3Cl,0.01,0
3092,0.5486126,0.3727744,26.23333333333333,2AD5Cl-3Cl,0.01,0
3093,0.57941246,0.3527057,26.23333333333333,2AD5Cl-3Cl,0.01,0
3094,0.5278346,0.5237428,26.23333333333333,2AD5Cl-3Cl,0.01,0
3095,0.5342631,0.41642267,26.23333333333333,2AD5Cl-3Cl,0.01,0
3096,0.59299916,0.32088855,26.23333333333333,2AD5Cl-3Cl,0.01,0
3097,0.60467285,0.25165826,26.23333333333333,2AD5Cl-3Cl,0.01,0
3098,0.5414602,0.4072509,26.23333333333333,2AD5Cl-3Cl,0.01,1
3099,0.7973379,0.47946817,26.23333333333333,2AD5Cl-3Cl,0.01,1
3100,0.6986048,0.3875014,26.23333333333333,2AD5Cl-3Cl,0.01,1
3101,0.6315285,0.30408645,26.23333333333333,2AD5Cl-3Cl,0.01,1
3102,0.7666389,0.373119,26.23333333333333,2AD5Cl-3Cl,0.01,1
3103,0.5480965,0.17480816,26.23333333333333,2AD5Cl-3Cl,0.01,1
3104,0.5021822,0.29544312,26.23333333333333,2AD5Cl-3Cl,0.01,1
3105,0.5683965,0.47273666,26.23333333333333,2AD5Cl-3Cl,0.01,1
3106,0.6375556,0.44647038,26.23333333333333,2AD5Cl-3Cl,0.01,1
3107,0.68112093,0.35018563,26.23333333333333,2AD5Cl-3Cl,0.01,1
3108,0.31971228,0.34770358,26.23333333333333,2AD5Cl-3Cl,0.01,1
3109,0.7193772,0.25532198,26.23333333333333,2AD5Cl-3Cl,0.01,1
3110,0.492492,0.1483764,26.23333333333333,2AD5Cl-3Cl,0.01,1
3111,0.46349996,0.24043775,26.23333333333333,2AD5Cl-3Cl,0.01,1
3112,0.49740946,0.47573116,26.23333333333333,2AD5Cl-3Cl,0.01,1
3113,0.6873593,0.29102302,26.23333333333333,2AD5Cl-3Cl,0.01,1
3114,0.3546831,0.5023502,26.23333333333333,2AD5Cl-3Cl,0.01,1
3115,0.3731805,0.47952995,26.23333333333333,2AD5Cl-3Cl,0.01,1
3116,0.66846,0.40940845,26.23333333333333,2AD5Cl-3Cl,0.01,1
3117,0.49810302,0.28367978,26.23333333333333,2AD5Cl-3Cl,0.01,1
3118,0.6399256,0.2212179,26.23333333333333,2AD5Cl-3Cl,0.01,1
3119,0.55507004,0.3613502,26.23333333333333,2AD5Cl-3Cl,0.01,1
3120,0.4997715,0.3577306,26.23333333333333,2AD5Cl-3Cl,0.01,1
3121,0.5394272,0.3733729,26.23333333333333,2AD5Cl-3Cl,0.01,1
3122,0.52539223,0.4778158,26.23333333333333,2AD5Cl-3Cl,0.01,1
3123,0.5391216,0.41890585,26.23333333333333,2AD5Cl-3Cl,0.01,1
3124,0.3827747,0.30422834,26.23333333333333,2AD5Cl-3Cl,0.01,1
3125,0.5587637,0.32128066,26.23333333333333,2AD5Cl-3Cl,0.01,1
3126,0.5400907,0.3301205,26.23333333333333,2AD5Cl-3Cl,0.01,1
3127,0.5599702,0.2159192,26.23333333333333,2AD5Cl-3Cl,0.01,1
3128,0.65600383,0.43173987,26.23333333333333,2AD5Cl-3Cl,0.01,1
3129,0.575391,0.26916498,26.23333333333333,2AD5Cl-3Cl,0.01,1
3130,0.62278736,0.45719367,26.23333333333333,2AD5Cl-3Cl,0.01,1
3131,0.5909101,0.43012518,26.23333333333333,2AD5Cl-3Cl,0.01,1
3132,0.528233,0.3559183,26.23333333333333,2AD5Cl-3Cl,0.01,1
3133,0.51843524,0.34813148,26.23333333333333,2AD5Cl-3Cl,0.01,1
3134,0.45712227,0.43476284,26.23333333333333,2AD5Cl-3Cl,0.01,1
3135,0.39525062,0.2058272,26.23333333333333,2AD5Cl-3Cl,0.01,1
3136,0.5978608,0.60854584,26.23333333333333,2AD5Cl-3Cl,0.01,1
3137,0.53815883,0.45734698,26.23333333333333,2AD5Cl-3Cl,0.01,1
3138,0.5566721,0.45272383,26.23333333333333,2AD5Cl-3Cl,0.01,1
3139,0.6252706,0.48276106,26.23333333333333,2AD5Cl-3Cl,0.01,1
3140,0.6871788,0.3262162,26.23333333333333,2AD5Cl-3Cl,0.01,1
3141,0.49229234,0.2867932,26.23333333333333,2AD5Cl-3Cl,0.01,1
3142,0.406565,0.38268888,26.23333333333333,2AD5Cl-3Cl,0.01,1
3143,0.67627394,0.4096203,26.23333333333333,2AD5Cl-3Cl,0.1,0
3144,0.5651993,0.31145874,26.23333333333333,2AD5Cl-3Cl,0.1,0
3145,0.50712705,0.3459022,26.23333333333333,2AD5Cl-3Cl,0.1,0
3146,0.74626446,0.25397658,26.23333333333333,2AD5Cl-3Cl,0.1,0
3147,0.7093734,0.3025439,26.23333333333333,2AD5Cl-3Cl,0.1,0
3148,0.6618997,0.2309246,26.23333333333333,2AD5Cl-3Cl,0.1,0
3149,0.6921816,0.27659863,26.23333333333333,2AD5Cl-3Cl,0.1,0
3150,0.5990695,0.24067262,26.23333333333333,2AD5Cl-3Cl,0.1,0
3151,0.60090643,0.4102395,26.23333333333333,2AD5Cl-3Cl,0.1,0
3152,0.49169323,0.21843731,26.23333333333333,2AD5Cl-3Cl,0.1,0
3153,0.63361377,0.28855112,26.23333333333333,2AD5Cl-3Cl,0.1,0
3154,0.64623386,0.21783148,26.23333333333333,2AD5Cl-3Cl,0.1,0
3155,0.5887282,0.19396833,26.23333333333333,2AD5Cl-3Cl,0.1,0
3156,0.5697622,0.32899052,26.23333333333333,2AD5Cl-3Cl,0.1,0
3157,0.7837193,0.1959714,26.23333333333333,2AD5Cl-3Cl,0.1,0
3158,0.5968843,0.11167371,26.23333333333333,2AD5Cl-3Cl,0.1,0
3159,0.61097026,0.31790447,26.23333333333333,2AD5Cl-3Cl,0.1,0
3160,0.7015857,0.27849212,26.23333333333333,2AD5Cl-3Cl,0.1,0
3161,0.50631416,0.25934005,26.23333333333333,2AD5Cl-3Cl,0.1,0
3162,0.589723,0.4753207,26.23333333333333,2AD5Cl-3Cl,0.1,0
3163,0.5465631,0.20129135,26.23333333333333,2AD5Cl-3Cl,0.1,0
3164,0.7954006,0.14910537,26.23333333333333,2AD5Cl-3Cl,0.1,0
3165,0.73216385,0.15923163,26.23333333333333,2AD5Cl-3Cl,0.1,0
3166,0.6402205,0.3087799,26.23333333333333,2AD5Cl-3Cl,0.1,0
3167,0.6580126,0.32862046,26.23333333333333,2AD5Cl-3Cl,0.1,0
3168,0.5049071,0.2928825,26.23333333333333,2AD5Cl-3Cl,0.1,0
3169,0.48269764,0.40826994,26.23333333333333,2AD5Cl-3Cl,0.1,0
3170,0.45935592,0.2444915,26.23333333333333,2AD5Cl-3Cl,0.1,0
3171,0.5468351,0.15681657,26.23333333333333,2AD5Cl-3Cl,0.1,0
3172,0.7010424,0.32602793,26.23333333333333,2AD5Cl-3Cl,0.1,0
3173,0.7048943,0.10542941,26.23333333333333,2AD5Cl-3Cl,0.1,0
3174,0.6806991,0.34039652,26.23333333333333,2AD5Cl-3Cl,0.1,0
3175,0.42050523,0.29109794,26.23333333333333,2AD5Cl-3Cl,0.1,0
3176,0.46498367,0.48704854,26.23333333333333,2AD5Cl-3Cl,0.1,0
3177,0.6718261,0.41390598,26.23333333333333,2AD5Cl-3Cl,0.1,0
3178,0.5767573,0.2693473,26.23333333333333,2AD5Cl-3Cl,0.1,0
3179,0.5688436,0.21601158,26.23333333333333,2AD5Cl-3Cl,0.1,0
3180,0.64283794,0.17231283,26.23333333333333,2AD5Cl-3Cl,0.1,0
3181,0.53924423,0.34532574,26.23333333333333,2AD5Cl-3Cl,0.1,0
3182,0.62139463,0.24504687,26.23333333333333,2AD5Cl-3Cl,0.1,0
3183,0.44952604,0.3662982,26.23333333333333,2AD5Cl-3Cl,0.1,0
3184,0.5049253,0.3540482,26.23333333333333,2AD5Cl-3Cl,0.1,0
3185,0.5843047,0.53252274,26.23333333333333,2AD5Cl-3Cl,0.1,0
3186,0.53655916,0.37127072,26.23333333333333,2AD5Cl-3Cl,0.1,0
3187,0.43834254,0.31845933,26.23333333333333,2AD5Cl-3Cl,0.1,0
3188,0.52265626,0.2880082,26.23333333333333,2AD5Cl-3Cl,0.1,0
3189,0.6317552,0.35303837,26.23333333333333,2AD5Cl-3Cl,0.1,0
3190,0.5955489,0.4669829,26.23333333333333,2AD5Cl-3Cl,0.1,0
3191,0.4897456,0.34173977,26.23333333333333,2AD5Cl-3Cl,0.1,1
3192,0.56032467,0.49342403,26.23333333333333,2AD5Cl-3Cl,0.1,1
3193,0.6052788,0.38152578,26.23333333333333,2AD5Cl-3Cl,0.1,1
3194,0.63708735,0.32959497,26.23333333333333,2AD5Cl-3Cl,0.1,1
3195,0.6322911,0.42066172,26.23333333333333,2AD5Cl-3Cl,0.1,1
3196,0.50223684,0.3634695,26.23333333333333,2AD5Cl-3Cl,0.1,1
3197,0.505045,0.4742243,26.23333333333333,2AD5Cl-3Cl,0.1,1
3198,0.7636572,0.3765278,26.23333333333333,2AD5Cl-3Cl,0.1,1
3199,0.6926867,0.28071246,26.23333333333333,2AD5Cl-3Cl,0.1,1
3200,0.5086851,0.4296201,26.23333333333333,2AD5Cl-3Cl,0.1,1
3201,0.46301222,0.39123088,26.23333333333333,2AD5Cl-3Cl,0.1,1
3202,0.40523678,0.353181,26.23333333333333,2AD5Cl-3Cl,0.1,1
3203,0.5924075,0.40450433,26.23333333333333,2AD5Cl-3Cl,0.1,1
3204,0.431271,0.40188095,26.23333333333333,2AD5Cl-3Cl,0.1,1
3205,0.6976037,0.47447276,26.23333333333333,2AD5Cl-3Cl,0.1,1
3206,0.42202258,0.53629947,26.23333333333333,2AD5Cl-3Cl,0.1,1
3207,0.5872147,0.33717376,26.23333333333333,2AD5Cl-3Cl,0.1,1
3208,0.4319815,0.575632,26.23333333333333,2AD5Cl-3Cl,0.1,1
3209,0.6319048,0.38684285,26.23333333333333,2AD5Cl-3Cl,0.1,1
3210,0.5317574,0.30178222,26.23333333333333,2AD5Cl-3Cl,0.1,1
3211,0.50077546,0.31708345,26.23333333333333,2AD5Cl-3Cl,0.1,1
3212,0.37959346,0.4168714,26.23333333333333,2AD5Cl-3Cl,0.1,1
3213,0.39482814,0.34938705,26.23333333333333,2AD5Cl-3Cl,0.1,1
3214,0.46691936,0.44746125,26.23333333333333,2AD5Cl-3Cl,0.1,1
3215,0.32895732,0.5617398,26.23333333333333,2AD5Cl-3Cl,0.1,1
3216,0.49947008,0.64637065,26.23333333333333,2AD5Cl-3Cl,0.1,1
3217,0.5731717,0.46257234,26.23333333333333,2AD5Cl-3Cl,0.1,1
3218,0.5547174,0.27274925,26.23333333333333,2AD5Cl-3Cl,0.1,1
3219,0.47929147,0.22618325,26.23333333333333,2AD5Cl-3Cl,0.1,1
3220,0.58833724,0.37406844,26.23333333333333,2AD5Cl-3Cl,0.1,1
3221,0.56297374,0.44366544,26.23333333333333,2AD5Cl-3Cl,0.1,1
3222,0.6068858,0.3813604,26.23333333333333,2AD5Cl-3Cl,0.1,1
3223,0.48737502,0.37799346,26.23333333333333,2AD5Cl-3Cl,0.1,1
3224,0.6494658,0.4396821,26.23333333333333,2AD5Cl-3Cl,0.1,1
3225,0.6262796,0.4296935,26.23333333333333,2AD5Cl-3Cl,0.1,1
3226,0.52087885,0.26332846,26.23333333333333,2AD5Cl-3Cl,0.1,1
3227,0.5533108,0.49000186,26.23333333333333,2AD5Cl-3Cl,0.1,1
3228,0.52426267,0.42076835,26.23333333333333,2AD5Cl-3Cl,0.1,1
3229,0.65227956,0.47852433,26.23333333333333,2AD5Cl-3Cl,0.1,1
3230,0.6030545,0.28483593,26.23333333333333,2AD5Cl-3Cl,0.1,1
3231,0.65625817,0.54784036,26.23333333333333,2AD5Cl-3Cl,0.1,1
3232,0.6687467,0.45048606,26.23333333333333,2AD5Cl-3Cl,1.0,0
3233,0.6621304,0.29324824,26.23333333333333,2AD5Cl-3Cl,1.0,0
3234,0.6586466,0.28987285,26.23333333333333,2AD5Cl-3Cl,1.0,0
3235,0.717222,0.2964959,26.23333333333333,2AD5Cl-3Cl,1.0,0
3236,0.48972404,0.29040715,26.23333333333333,2AD5Cl-3Cl,1.0,0
3237,0.68189484,0.3422718,26.23333333333333,2AD5Cl-3Cl,1.0,0
3238,0.7179655,0.25944573,26.23333333333333,2AD5Cl-3Cl,1.0,0
3239,0.47452655,0.4268435,26.23333333333333,2AD5Cl-3Cl,1.0,0
3240,0.55335015,0.34720168,26.23333333333333,2AD5Cl-3Cl,1.0,0
3241,0.66073257,0.25975567,26.23333333333333,2AD5Cl-3Cl,1.0,0
3242,0.9425602,0.1726971,26.23333333333333,2AD5Cl-3Cl,1.0,0
3243,0.6036333,0.25316572,26.23333333333333,2AD5Cl-3Cl,1.0,0
3244,0.58199894,0.16576251,26.23333333333333,2AD5Cl-3Cl,1.0,0
3245,0.86367524,0.3093182,26.23333333333333,2AD5Cl-3Cl,1.0,0
3246,0.63001096,0.3201045,26.23333333333333,2AD5Cl-3Cl,1.0,0
3247,0.7418096,0.25195497,26.23333333333333,2AD5Cl-3Cl,1.0,0
3248,0.6412928,0.37402797,26.23333333333333,2AD5Cl-3Cl,1.0,0
3249,0.6479972,0.2499175,26.23333333333333,2AD5Cl-3Cl,1.0,0
3250,0.5570056,0.3358014,26.23333333333333,2AD5Cl-3Cl,1.0,0
3251,0.5529847,0.32831255,26.23333333333333,2AD5Cl-3Cl,1.0,0
3252,0.3978193,0.38775843,26.23333333333333,2AD5Cl-3Cl,1.0,0
3253,0.6136184,0.19016154,26.23333333333333,2AD5Cl-3Cl,1.0,0
3254,0.6780273,0.23401473,26.23333333333333,2AD5Cl-3Cl,1.0,0
3255,0.6392336,0.23239301,26.23333333333333,2AD5Cl-3Cl,1.0,0
3256,0.5675604,0.33211845,26.23333333333333,2AD5Cl-3Cl,1.0,0
3257,0.62159777,0.47151965,26.23333333333333,2AD5Cl-3Cl,1.0,0
3258,0.560639,0.36512366,26.23333333333333,2AD5Cl-3Cl,1.0,0
3259,0.6421057,0.26905835,26.23333333333333,2AD5Cl-3Cl,1.0,0
3260,0.60882187,0.22210196,26.23333333333333,2AD5Cl-3Cl,1.0,0
3261,0.49313635,0.37826368,26.23333333333333,2AD5Cl-3Cl,1.0,0
3262,0.6351055,0.31927362,26.23333333333333,2AD5Cl-3Cl,1.0,0
3263,0.40680623,0.48049718,26.23333333333333,2AD5Cl-3Cl,1.0,0
3264,0.5059299,0.39691293,26.23333333333333,2AD5Cl-3Cl,1.0,0
3265,0.5489778,0.27123114,26.23333333333333,2AD5Cl-3Cl,1.0,0
3266,0.5983803,0.32473323,26.23333333333333,2AD5Cl-3Cl,1.0,0
3267,0.663105,0.2638809,26.23333333333333,2AD5Cl-3Cl,1.0,0
3268,0.6109379,0.21239346,26.23333333333333,2AD5Cl-3Cl,1.0,0
3269,0.56921935,0.22677831,26.23333333333333,2AD5Cl-3Cl,1.0,0
3270,0.60153437,0.31550357,26.23333333333333,2AD5Cl-3Cl,1.0,0
3271,0.44578877,0.4690939,26.23333333333333,2AD5Cl-3Cl,1.0,0
3272,0.48221034,0.4211389,26.23333333333333,2AD5Cl-3Cl,1.0,0
3273,0.5268558,0.3808651,26.23333333333333,2AD5Cl-3Cl,1.0,0
3274,0.6054729,0.47788534,26.23333333333333,2AD5Cl-3Cl,1.0,0
3275,0.65719277,0.4303501,26.23333333333333,2AD5Cl-3Cl,1.0,0
3276,0.59423393,0.19429965,26.23333333333333,2AD5Cl-3Cl,1.0,0
3277,0.6634464,0.47267073,26.23333333333333,2AD5Cl-3Cl,1.0,0
3278,0.43413386,0.4795582,26.23333333333333,2AD5Cl-3Cl,1.0,1
3279,0.5813602,0.3237702,26.23333333333333,2AD5Cl-3Cl,1.0,1
3280,0.53723943,0.2978495,26.23333333333333,2AD5Cl-3Cl,1.0,1
3281,0.5235366,0.30374807,26.23333333333333,2AD5Cl-3Cl,1.0,1
3282,0.6280084,0.15102264,26.23333333333333,2AD5Cl-3Cl,1.0,1
3283,0.62320954,0.34036154,26.23333333333333,2AD5Cl-3Cl,1.0,1
3284,0.598822,0.43850738,26.23333333333333,2AD5Cl-3Cl,1.0,1
3285,0.50359,0.3417194,26.23333333333333,2AD5Cl-3Cl,1.0,1
3286,0.63641167,0.21902128,26.23333333333333,2AD5Cl-3Cl,1.0,1
3287,0.3781294,0.3144243,26.23333333333333,2AD5Cl-3Cl,1.0,1
3288,0.5161234,0.20761189,26.23333333333333,2AD5Cl-3Cl,1.0,1
3289,0.64053315,0.21980447,26.23333333333333,2AD5Cl-3Cl,1.0,1
3290,0.49739227,0.3739821,26.23333333333333,2AD5Cl-3Cl,1.0,1
3291,0.5929309,0.082662076,26.23333333333333,2AD5Cl-3Cl,1.0,1
3292,0.509653,0.42506146,26.23333333333333,2AD5Cl-3Cl,1.0,1
3293,0.45242977,0.37408975,26.23333333333333,2AD5Cl-3Cl,1.0,1
3294,0.6478718,0.17280716,26.23333333333333,2AD5Cl-3Cl,1.0,1
3295,0.72759485,0.4274971,26.23333333333333,2AD5Cl-3Cl,1.0,1
3296,0.6142764,0.22920227,26.23333333333333,2AD5Cl-3Cl,1.0,1
3297,0.66838646,0.29229838,26.23333333333333,2AD5Cl-3Cl,1.0,1
3298,0.67946535,0.17352794,26.23333333333333,2AD5Cl-3Cl,1.0,1
3299,0.65907824,0.22979136,26.23333333333333,2AD5Cl-3Cl,1.0,1
3300,0.5974412,0.36205205,26.23333333333333,2AD5Cl-3Cl,1.0,1
3301,0.46188965,0.29373562,26.23333333333333,2AD5Cl-3Cl,1.0,1
3302,0.39876837,0.3513514,26.23333333333333,2AD5Cl-3Cl,1.0,1
3303,0.6808865,0.30939394,26.23333333333333,2AD5Cl-3Cl,1.0,1
3304,0.5614216,0.35728323,26.23333333333333,2AD5Cl-3Cl,1.0,1
3305,0.57589483,0.3673091,26.23333333333333,2AD5Cl-3Cl,1.0,1
3306,0.46976903,0.37704614,26.23333333333333,2AD5Cl-3Cl,1.0,1
3307,0.4594073,0.3031319,26.23333333333333,2AD5Cl-3Cl,1.0,1
3308,0.59912264,0.29738778,26.23333333333333,2AD5Cl-3Cl,1.0,1
3309,0.54198414,0.4109899,26.23333333333333,2AD5Cl-3Cl,1.0,1
3310,0.628224,0.33677965,26.23333333333333,2AD5Cl-3Cl,1.0,1
3311,0.6084689,0.39145115,26.23333333333333,2AD5Cl-3Cl,1.0,1
3312,0.61437505,0.44467762,26.23333333333333,2AD5Cl-3Cl,1.0,1
3313,0.5082762,0.35780707,26.23333333333333,2AD5Cl-3Cl,1.0,1
3314,0.40532643,0.47369614,26.23333333333333,2AD5Cl-3Cl,1.0,1
3315,0.54123497,0.3384012,26.23333333333333,2AD5Cl-3Cl,1.0,1
3316,0.4548011,0.4707674,26.23333333333333,2AD5Cl-3Cl,1.0,1
3317,0.72438276,0.41245294,26.23333333333333,2AD5Cl-3Cl,10.0,0
3318,0.6516045,0.3559287,26.23333333333333,2AD5Cl-3Cl,10.0,0
3319,0.6439997,0.3035705,26.23333333333333,2AD5Cl-3Cl,10.0,0
3320,0.62744236,0.25808826,26.23333333333333,2AD5Cl-3Cl,10.0,0
3321,0.6376748,0.19866653,26.23333333333333,2AD5Cl-3Cl,10.0,0
3322,0.6396522,0.17129835,26.23333333333333,2AD5Cl-3Cl,10.0,0
3323,0.59531647,0.29774332,26.23333333333333,2AD5Cl-3Cl,10.0,0
3324,0.6264138,0.34869015,26.23333333333333,2AD5Cl-3Cl,10.0,0
3325,0.6260914,0.29378688,26.23333333333333,2AD5Cl-3Cl,10.0,0
3326,0.6432713,0.30628836,26.23333333333333,2AD5Cl-3Cl,10.0,0
3327,0.75276744,0.25742012,26.23333333333333,2AD5Cl-3Cl,10.0,0
