,emb1,emb2,Timestamp,Compound,Compound_Concentration,Growth_Condition_Binary
14108,0.0088004535,0.019345263,92.23333333333332,3TFM-2HE,1.0,1
14109,0.024846915,-0.005725437,92.23333333333332,3TFM-2HE,10.0,0
14110,0.034580704,0.016038839,92.23333333333332,3TFM-2HE,10.0,0
14111,0.023492655,0.009997759,92.23333333333332,3TFM-2HE,10.0,0
14112,0.02344332,0.013558483,92.23333333333332,3TFM-2HE,10.0,0
14113,0.012096481,-0.009624877,92.23333333333332,3TFM-2HE,10.0,0
14114,0.024921225,0.015213809,92.23333333333332,3TFM-2HE,10.0,0
14115,0.0281546,0.01318308,92.23333333333332,3TFM-2HE,10.0,0
14116,0.020085232,0.020598043,92.23333333333332,3TFM-2HE,10.0,0
14117,0.02411644,-0.014707212,92.23333333333332,3TFM-2HE,10.0,0
14118,0.008344754,0.02238323,92.23333333333332,3TFM-2HE,10.0,0
14119,-0.024678368,-0.0041789752,92.23333333333332,3TFM-2HE,10.0,0
14120,-0.023026498,-0.006509557,92.23333333333332,3TFM-2HE,10.0,0
14121,0.027214924,0.027060265,92.23333333333332,3TFM-2HE,10.0,0
14122,0.0098121995,0.01061605,92.23333333333332,3TFM-2HE,10.0,0
14123,0.02808635,0.015604498,92.23333333333332,3TFM-2HE,10.0,0
14124,0.035128307,0.023582725,92.23333333333332,3TFM-2HE,10.0,0
14125,-0.0019056972,0.008812542,92.23333333333332,3TFM-2HE,10.0,0
14126,-0.02374203,-0.008166934,92.23333333333332,3TFM-2HE,10.0,0
14127,-0.013508367,-0.01787645,92.23333333333332,3TFM-2HE,10.0,0
14128,-0.019029249,-0.010069535,92.23333333333332,3TFM-2HE,10.0,0
14129,0.028932592,0.016099334,92.23333333333332,3TFM-2HE,10.0,0
14130,0.025697019,0.02120433,92.23333333333332,3TFM-2HE,10.0,0
14131,0.03115973,0.017518437,92.23333333333332,3TFM-2HE,10.0,0
14132,0.037023086,0.02375806,92.23333333333332,3TFM-2HE,10.0,0
14133,0.01232718,0.0067156763,92.23333333333332,3TFM-2HE,10.0,0
14134,-0.024021283,-0.014396749,92.23333333333332,3TFM-2HE,10.0,0
14135,-0.025809774,-0.0041322187,92.23333333333332,3TFM-2HE,10.0,0
14136,-0.0300083,-0.011371136,92.23333333333332,3TFM-2HE,10.0,0
14137,0.028464299,0.012707941,92.23333333333332,3TFM-2HE,10.0,0
14138,0.012205284,0.0059974864,92.23333333333332,3TFM-2HE,10.0,0
14139,0.028936615,0.020624645,92.23333333333332,3TFM-2HE,10.0,0
14140,0.038514134,0.00024031037,92.23333333333332,3TFM-2HE,10.0,0
14141,0.024577389,0.02102501,92.23333333333332,3TFM-2HE,10.0,0
14142,0.012852659,0.008052108,92.23333333333332,3TFM-2HE,10.0,0
14143,0.0009936378,-0.0064445953,92.23333333333332,3TFM-2HE,10.0,0
14144,0.024380025,0.0123926,92.23333333333332,3TFM-2HE,10.0,0
14145,0.01930345,0.004272356,92.23333333333332,3TFM-2HE,10.0,0
14146,0.014088749,0.0070736515,92.23333333333332,3TFM-2HE,10.0,0
14147,0.03939703,0.022243721,92.23333333333332,3TFM-2HE,10.0,0
14148,0.025293913,0.017898077,92.23333333333332,3TFM-2HE,10.0,0
14149,0.037454657,0.024805026,92.23333333333332,3TFM-2HE,10.0,0
14150,0.02009279,0.021726662,92.23333333333332,3TFM-2HE,10.0,0
14151,0.029005654,0.019396681,92.23333333333332,3TFM-2HE,10.0,0
14152,0.012149375,0.017365085,92.23333333333332,3TFM-2HE,10.0,0
14153,0.033287972,0.022830198,92.23333333333332,3TFM-2HE,10.0,0
14154,0.021123003,0.00793178,92.23333333333332,3TFM-2HE,10.0,0
14155,0.038353704,0.013381762,92.23333333333332,3TFM-2HE,10.0,0
14156,0.02926243,0.023120556,92.23333333333332,3TFM-2HE,10.0,1
14157,0.030559026,0.007061382,92.23333333333332,3TFM-2HE,10.0,1
14158,-0.0004030331,-0.0046645063,92.23333333333332,3TFM-2HE,10.0,1
14159,0.039438173,0.0136787975,92.23333333333332,3TFM-2HE,10.0,1
14160,-0.0034003148,-0.006340059,92.23333333333332,3TFM-2HE,10.0,1
14161,0.021604909,0.0024661212,92.23333333333332,3TFM-2HE,10.0,1
14162,0.00062347203,0.012161918,92.23333333333332,3TFM-2HE,10.0,1
14163,0.03663252,0.0103196185,92.23333333333332,3TFM-2HE,10.0,1
14164,0.019720301,0.0064111003,92.23333333333332,3TFM-2HE,10.0,1
14165,0.038048256,0.011555634,92.23333333333332,3TFM-2HE,10.0,1
14166,0.016539868,0.023607176,92.23333333333332,3TFM-2HE,10.0,1
14167,-0.021564016,-0.013702442,92.23333333333332,3TFM-2HE,10.0,1
14168,-0.014538911,-0.011225191,92.23333333333332,3TFM-2HE,10.0,1
14169,-0.008629601,0.008533115,92.23333333333332,3TFM-2HE,10.0,1
14170,-0.009771869,0.008204578,92.23333333333332,3TFM-2HE,10.0,1
14171,0.019963834,0.014244283,92.23333333333332,3TFM-2HE,10.0,1
14172,0.033586606,-0.0025773179,92.23333333333332,3TFM-2HE,10.0,1
14173,0.042172503,0.0257835,92.23333333333332,3TFM-2HE,10.0,1
14174,-0.020662444,-0.01216287,92.23333333333332,3TFM-2HE,10.0,1
14175,-0.02446651,-0.0064566135,92.23333333333332,3TFM-2HE,10.0,1
14176,-0.012958306,-0.018391347,92.23333333333332,3TFM-2HE,10.0,1
14177,-0.008312969,0.010763754,92.23333333333332,3TFM-2HE,10.0,1
14178,0.018836183,0.0217631,92.23333333333332,3TFM-2HE,10.0,1
14179,0.023939224,0.013021794,92.23333333333332,3TFM-2HE,10.0,1
14180,0.033077314,0.032595426,92.23333333333332,3TFM-2HE,10.0,1
14181,0.01810222,0.024524014,92.23333333333332,3TFM-2HE,10.0,1
14182,0.013584243,-0.02084329,92.23333333333332,3TFM-2HE,10.0,1
14183,-0.017576648,-0.019171251,92.23333333333332,3TFM-2HE,10.0,1
14184,-0.0300898,-0.00840563,92.23333333333332,3TFM-2HE,10.0,1
14185,0.003851731,0.0148741705,92.23333333333332,3TFM-2HE,10.0,1
14186,0.024075678,0.014826113,92.23333333333332,3TFM-2HE,10.0,1
14187,0.0137917325,-0.0024769371,92.23333333333332,3TFM-2HE,10.0,1
14188,0.014568622,0.0024030413,92.23333333333332,3TFM-2HE,10.0,1
14189,0.019037303,0.023977462,92.23333333333332,3TFM-2HE,10.0,1
14190,0.02529846,0.010530454,92.23333333333332,3TFM-2HE,10.0,1
14191,0.0141682755,0.005116208,92.23333333333332,3TFM-2HE,10.0,1
14192,-0.009375132,0.03094169,92.23333333333332,3TFM-2HE,10.0,1
14193,0.030781299,0.025491573,92.23333333333332,3TFM-2HE,10.0,1
14194,0.032833125,0.017644573,92.23333333333332,3TFM-2HE,10.0,1
14195,0.03366284,0.02188433,92.23333333333332,3TFM-2HE,10.0,1
14196,0.019160587,-0.023220848,92.23333333333332,3TFM-2HE,10.0,1
14197,0.011416068,0.013778422,92.23333333333332,3TFM-2HE,10.0,1
14198,0.0041364324,0.016491765,92.23333333333332,3TFM-2HE,10.0,1
14199,0.008344287,0.00022417639,92.23333333333332,3TFM-2HE,10.0,1
14200,-0.00488359,-0.014184003,92.23333333333332,3TFM-2HE,10.0,1
14201,0.038792003,0.006610843,92.23333333333332,3TFM-2HE,10.0,1
14202,0.031603426,0.019801699,92.23333333333332,3TFM-2HE,10.0,1
14203,-0.0024280425,-0.008076662,92.23333333333332,3TFM-2HE,10.0,1
14204,-0.011031014,-0.020395616,98.23333333333332,2AD5Cl-3Cl,0.01,0
14205,0.019493232,0.012768774,98.23333333333332,2AD5Cl-3Cl,0.01,0
14206,0.016676083,-0.019361576,98.23333333333332,2AD5Cl-3Cl,0.01,0
14207,0.02470913,-0.012137749,98.23333333333332,2AD5Cl-3Cl,0.01,0
14208,0.0073715895,0.015516047,98.23333333333332,2AD5Cl-3Cl,0.01,0
14209,0.027945893,0.022583924,98.23333333333332,2AD5Cl-3Cl,0.01,0
14210,0.0044986685,0.015327913,98.23333333333332,2AD5Cl-3Cl,0.01,0
14211,0.02485954,0.02384648,98.23333333333332,2AD5Cl-3Cl,0.01,0
14212,-0.02088317,-0.008030248,98.23333333333332,2AD5Cl-3Cl,0.01,0
14213,0.039492793,0.026463727,98.23333333333332,2AD5Cl-3Cl,0.01,0
14214,0.023040416,0.0111257825,98.23333333333332,2AD5Cl-3Cl,0.01,0
14215,-0.02973313,-0.00056851463,98.23333333333332,2AD5Cl-3Cl,0.01,0
14216,-0.023979124,-0.008612031,98.23333333333332,2AD5Cl-3Cl,0.01,0
14217,0.02143103,0.020910542,98.23333333333332,2AD5Cl-3Cl,0.01,0
14218,0.02750449,0.032381065,98.23333333333332,2AD5Cl-3Cl,0.01,0
14219,0.01733146,0.027904538,98.23333333333332,2AD5Cl-3Cl,0.01,0
14220,-0.029406793,-0.007286506,98.23333333333332,2AD5Cl-3Cl,0.01,0
14221,0.011839136,-0.011751681,98.23333333333332,2AD5Cl-3Cl,0.01,0
14222,-0.026579017,-0.013803027,98.23333333333332,2AD5Cl-3Cl,0.01,0
14223,-0.034230195,-0.0027918501,98.23333333333332,2AD5Cl-3Cl,0.01,0
14224,-0.039864562,-0.00068819255,98.23333333333332,2AD5Cl-3Cl,0.01,0
14225,0.025209744,0.0157263,98.23333333333332,2AD5Cl-3Cl,0.01,0
14226,0.022832895,0.021242727,98.23333333333332,2AD5Cl-3Cl,0.01,0
14227,0.020254424,0.020145915,98.23333333333332,2AD5Cl-3Cl,0.01,0
14228,-0.021769831,-0.0061121206,98.23333333333332,2AD5Cl-3Cl,0.01,0
14229,0.026092965,0.006699996,98.23333333333332,2AD5Cl-3Cl,0.01,0
14230,-0.027957553,-0.00031043947,98.23333333333332,2AD5Cl-3Cl,0.01,0
14231,-0.032181665,-0.005818492,98.23333333333332,2AD5Cl-3Cl,0.01,0
14232,-0.024660561,-0.005621,98.23333333333332,2AD5Cl-3Cl,0.01,0
14233,0.039067954,0.027100874,98.23333333333332,2AD5Cl-3Cl,0.01,0
14234,0.024859263,0.015217323,98.23333333333332,2AD5Cl-3Cl,0.01,0
14235,0.028126866,0.014853036,98.23333333333332,2AD5Cl-3Cl,0.01,0
14236,0.014767779,-0.0053174985,98.23333333333332,2AD5Cl-3Cl,0.01,0
14237,0.01182591,0.019035479,98.23333333333332,2AD5Cl-3Cl,0.01,0
14238,0.013901122,0.026116239,98.23333333333332,2AD5Cl-3Cl,0.01,0
14239,0.023638949,0.015756128,98.23333333333332,2AD5Cl-3Cl,0.01,0
14240,0.021931864,0.01402592,98.23333333333332,2AD5Cl-3Cl,0.01,0
14241,0.021242414,0.0184368,98.23333333333332,2AD5Cl-3Cl,0.01,0
14242,0.0026176341,0.011001718,98.23333333333332,2AD5Cl-3Cl,0.01,0
14243,0.03072735,0.022330044,98.23333333333332,2AD5Cl-3Cl,0.01,0
14244,0.008304206,-0.0055838656,98.23333333333332,2AD5Cl-3Cl,0.01,0
14245,0.023225263,0.006064911,98.23333333333332,2AD5Cl-3Cl,0.01,0
14246,0.026490008,0.026452232,98.23333333333332,2AD5Cl-3Cl,0.01,0
14247,0.023626981,0.024044773,98.23333333333332,2AD5Cl-3Cl,0.01,0
14248,0.016695267,0.014477056,98.23333333333332,2AD5Cl-3Cl,0.01,0
14249,0.034311797,0.025769813,98.23333333333332,2AD5Cl-3Cl,0.01,0
14250,0.015589317,0.019501602,98.23333333333332,2AD5Cl-3Cl,0.01,0
14251,0.038828168,0.030965643,98.23333333333332,2AD5Cl-3Cl,0.01,0
14252,0.017290134,-0.007375608,98.23333333333332,2AD5Cl-3Cl,0.01,1
14253,0.037420966,0.011166215,98.23333333333332,2AD5Cl-3Cl,0.01,1
14254,0.023034314,0.014016664,98.23333333333332,2AD5Cl-3Cl,0.01,1
14255,0.02201169,0.02506489,98.23333333333332,2AD5Cl-3Cl,0.01,1
14256,0.018817607,0.026194839,98.23333333333332,2AD5Cl-3Cl,0.01,1
14257,0.020866932,0.022344323,98.23333333333332,2AD5Cl-3Cl,0.01,1
14258,0.02994588,0.028292878,98.23333333333332,2AD5Cl-3Cl,0.01,1
14259,0.03170215,0.027449848,98.23333333333332,2AD5Cl-3Cl,0.01,1
14260,0.025459081,0.0050904714,98.23333333333332,2AD5Cl-3Cl,0.01,1
14261,0.03222647,-0.011751789,98.23333333333332,2AD5Cl-3Cl,0.01,1
14262,0.029309819,0.025808169,98.23333333333332,2AD5Cl-3Cl,0.01,1
14263,-0.030707778,-0.004719252,98.23333333333332,2AD5Cl-3Cl,0.01,1
14264,0.041570455,-0.002209844,98.23333333333332,2AD5Cl-3Cl,0.01,1
14265,0.023907837,0.0140628815,98.23333333333332,2AD5Cl-3Cl,0.01,1
14266,0.05143236,0.040697157,98.23333333333332,2AD5Cl-3Cl,0.01,1
14267,0.018772295,0.017250601,98.23333333333332,2AD5Cl-3Cl,0.01,1
14268,0.020201711,-0.001103579,98.23333333333332,2AD5Cl-3Cl,0.01,1
14269,-0.0044926982,-0.003668182,98.23333333333332,2AD5Cl-3Cl,0.01,1
14270,0.0030057584,-0.013355429,98.23333333333332,2AD5Cl-3Cl,0.01,1
14271,-0.017587833,-0.0019151106,98.23333333333332,2AD5Cl-3Cl,0.01,1
14272,-0.030330326,-0.0061113196,98.23333333333332,2AD5Cl-3Cl,0.01,1
14273,0.01771244,0.017417865,98.23333333333332,2AD5Cl-3Cl,0.01,1
14274,0.022295618,0.036263604,98.23333333333332,2AD5Cl-3Cl,0.01,1
14275,0.030584428,0.018290682,98.23333333333332,2AD5Cl-3Cl,0.01,1
14276,0.012602706,-0.014405014,98.23333333333332,2AD5Cl-3Cl,0.01,1
14277,0.010152834,-0.011852595,98.23333333333332,2AD5Cl-3Cl,0.01,1
14278,-0.021695847,-0.010117825,98.23333333333332,2AD5Cl-3Cl,0.01,1
14279,-0.019806305,-0.006888282,98.23333333333332,2AD5Cl-3Cl,0.01,1
14280,-0.015256369,-0.011018447,98.23333333333332,2AD5Cl-3Cl,0.01,1
14281,0.0073149386,0.016570527,98.23333333333332,2AD5Cl-3Cl,0.01,1
14282,0.017225917,0.027408622,98.23333333333332,2AD5Cl-3Cl,0.01,1
14283,0.02885969,0.021468772,98.23333333333332,2AD5Cl-3Cl,0.01,1
14284,0.034018874,0.01407225,98.23333333333332,2AD5Cl-3Cl,0.01,1
14285,0.025930332,0.01084901,98.23333333333332,2AD5Cl-3Cl,0.01,1
14286,0.022839518,-0.012687312,98.23333333333332,2AD5Cl-3Cl,0.01,1
14287,0.006959268,0.025164919,98.23333333333332,2AD5Cl-3Cl,0.01,1
14288,0.022770295,0.023022145,98.23333333333332,2AD5Cl-3Cl,0.01,1
14289,0.036845066,0.028964482,98.23333333333332,2AD5Cl-3Cl,0.01,1
14290,0.017880116,0.031480055,98.23333333333332,2AD5Cl-3Cl,0.01,1
14291,0.02443874,0.0284866,98.23333333333332,2AD5Cl-3Cl,0.01,1
14292,0.014564599,-0.01214446,98.23333333333332,2AD5Cl-3Cl,0.01,1
14293,0.017671527,0.011824742,98.23333333333332,2AD5Cl-3Cl,0.01,1
14294,0.03835183,0.0035634069,98.23333333333332,2AD5Cl-3Cl,0.01,1
14295,0.02563913,0.009468601,98.23333333333332,2AD5Cl-3Cl,0.01,1
14296,0.026130116,0.0327332,98.23333333333332,2AD5Cl-3Cl,0.01,1
14297,0.031214133,0.03808463,98.23333333333332,2AD5Cl-3Cl,0.01,1
14298,0.0153977405,0.019595185,98.23333333333332,2AD5Cl-3Cl,0.01,1
14299,0.016842114,0.024464076,98.23333333333332,2AD5Cl-3Cl,0.01,1
14300,0.021212006,0.013199704,98.23333333333332,2AD5Cl-3Cl,0.1,0
14301,0.04635742,-0.014872411,98.23333333333332,2AD5Cl-3Cl,0.1,0
14302,0.0072283978,0.00891648,98.23333333333332,2AD5Cl-3Cl,0.1,0
14303,0.03676478,-0.015446348,98.23333333333332,2AD5Cl-3Cl,0.1,0
14304,0.024181314,0.022507513,98.23333333333332,2AD5Cl-3Cl,0.1,0
14305,0.015491661,0.009430907,98.23333333333332,2AD5Cl-3Cl,0.1,0
14306,0.031076819,0.021264015,98.23333333333332,2AD5Cl-3Cl,0.1,0
14307,0.025907,0.010828821,98.23333333333332,2AD5Cl-3Cl,0.1,0
14308,0.021275444,-0.002939107,98.23333333333332,2AD5Cl-3Cl,0.1,0
14309,0.009432647,-0.013461598,98.23333333333332,2AD5Cl-3Cl,0.1,0
14310,-0.021486964,-0.0074068173,98.23333333333332,2AD5Cl-3Cl,0.1,0
14311,-0.019299285,-0.014175982,98.23333333333332,2AD5Cl-3Cl,0.1,0
14312,0.014187147,0.01959264,98.23333333333332,2AD5Cl-3Cl,0.1,0
14313,0.022937886,0.02664449,98.23333333333332,2AD5Cl-3Cl,0.1,0
14314,0.037127715,0.025422025,98.23333333333332,2AD5Cl-3Cl,0.1,0
14315,0.028839786,0.016854117,98.23333333333332,2AD5Cl-3Cl,0.1,0
14316,0.026042996,0.032856423,98.23333333333332,2AD5Cl-3Cl,0.1,0
14317,-0.026317518,-0.0055649905,98.23333333333332,2AD5Cl-3Cl,0.1,0
14318,-0.032011643,-0.0098389685,98.23333333333332,2AD5Cl-3Cl,0.1,0
14319,-0.01843851,-0.015539885,98.23333333333332,2AD5Cl-3Cl,0.1,0
14320,0.020485418,0.024092596,98.23333333333332,2AD5Cl-3Cl,0.1,0
14321,0.036522992,0.009433181,98.23333333333332,2AD5Cl-3Cl,0.1,0
14322,0.010786819,0.017577704,98.23333333333332,2AD5Cl-3Cl,0.1,0
14323,0.024134392,-0.00927016,98.23333333333332,2AD5Cl-3Cl,0.1,0
14324,0.044985298,0.030911872,98.23333333333332,2AD5Cl-3Cl,0.1,0
14325,-0.029833535,-0.0035204077,98.23333333333332,2AD5Cl-3Cl,0.1,0
14326,-0.033195604,-0.008385625,98.23333333333332,2AD5Cl-3Cl,0.1,0
14327,-0.032466523,-0.0037619297,98.23333333333332,2AD5Cl-3Cl,0.1,0
14328,0.026127703,0.008561737,98.23333333333332,2AD5Cl-3Cl,0.1,0
14329,0.022468498,0.023007024,98.23333333333332,2AD5Cl-3Cl,0.1,0
14330,0.030488297,0.010891731,98.23333333333332,2AD5Cl-3Cl,0.1,0
14331,0.025930384,-0.0070519904,98.23333333333332,2AD5Cl-3Cl,0.1,0
14332,0.024947397,0.0017490546,98.23333333333332,2AD5Cl-3Cl,0.1,0
14333,0.029592007,0.013038648,98.23333333333332,2AD5Cl-3Cl,0.1,0
14334,-0.00062370696,-0.003886469,98.23333333333332,2AD5Cl-3Cl,0.1,0
14335,0.021340791,0.0065225116,98.23333333333332,2AD5Cl-3Cl,0.1,0
14336,0.035408586,0.016287012,98.23333333333332,2AD5Cl-3Cl,0.1,0
14337,0.015458685,0.028849933,98.23333333333332,2AD5Cl-3Cl,0.1,0
14338,0.027240427,-0.0010301304,98.23333333333332,2AD5Cl-3Cl,0.1,0
14339,0.023112234,0.020376977,98.23333333333332,2AD5Cl-3Cl,0.1,0
14340,0.034235027,-0.003372587,98.23333333333332,2AD5Cl-3Cl,0.1,0
14341,0.027660612,0.018582528,98.23333333333332,2AD5Cl-3Cl,0.1,0
14342,0.023791509,0.015867902,98.23333333333332,2AD5Cl-3Cl,0.1,0
14343,0.027778644,0.032431006,98.23333333333332,2AD5Cl-3Cl,0.1,0
14344,0.033437103,0.025388168,98.23333333333332,2AD5Cl-3Cl,0.1,0
14345,0.025737822,0.030601215,98.23333333333332,2AD5Cl-3Cl,0.1,0
14346,-0.023555677,-0.011224975,98.23333333333332,2AD5Cl-3Cl,0.1,1
14347,-0.011682462,-0.0108397445,98.23333333333332,2AD5Cl-3Cl,0.1,1
14348,0.0035230138,-0.0015367343,98.23333333333332,2AD5Cl-3Cl,0.1,1
14349,0.024323195,0.010720664,98.23333333333332,2AD5Cl-3Cl,0.1,1
14350,0.028000934,0.0068485094,98.23333333333332,2AD5Cl-3Cl,0.1,1
14351,0.029927935,0.019881455,98.23333333333332,2AD5Cl-3Cl,0.1,1
14352,0.013965677,0.00048547966,98.23333333333332,2AD5Cl-3Cl,0.1,1
14353,0.03148255,-0.010683276,98.23333333333332,2AD5Cl-3Cl,0.1,1
14354,0.022506844,0.021823129,98.23333333333332,2AD5Cl-3Cl,0.1,1
14355,0.015060121,-0.009892308,98.23333333333332,2AD5Cl-3Cl,0.1,1
14356,0.04063639,-0.010106719,98.23333333333332,2AD5Cl-3Cl,0.1,1
14357,-0.0038036157,-0.011224117,98.23333333333332,2AD5Cl-3Cl,0.1,1
14358,0.0068951854,0.007736888,98.23333333333332,2AD5Cl-3Cl,0.1,1
14359,0.020884447,0.023169007,98.23333333333332,2AD5Cl-3Cl,0.1,1
14360,0.042552542,0.024290977,98.23333333333332,2AD5Cl-3Cl,0.1,1
14361,0.020782158,0.021021558,98.23333333333332,2AD5Cl-3Cl,0.1,1
14362,0.02083954,-0.0008975073,98.23333333333332,2AD5Cl-3Cl,0.1,1
14363,-0.015751418,-0.003113464,98.23333333333332,2AD5Cl-3Cl,0.1,1
14364,-0.027059719,-0.0073713996,98.23333333333332,2AD5Cl-3Cl,0.1,1
14365,-0.033663176,-0.002466303,98.23333333333332,2AD5Cl-3Cl,0.1,1
14366,-0.015630336,-0.012698551,98.23333333333332,2AD5Cl-3Cl,0.1,1
14367,0.02197527,0.026726853,98.23333333333332,2AD5Cl-3Cl,0.1,1
14368,0.018110417,0.027380195,98.23333333333332,2AD5Cl-3Cl,0.1,1
14369,0.034212545,0.02454542,98.23333333333332,2AD5Cl-3Cl,0.1,1
14370,0.04346689,0.029185928,98.23333333333332,2AD5Cl-3Cl,0.1,1
14371,0.038708206,0.033508155,98.23333333333332,2AD5Cl-3Cl,0.1,1
14372,-0.017052608,-0.010446313,98.23333333333332,2AD5Cl-3Cl,0.1,1
14373,-0.03515406,0.0030828419,98.23333333333332,2AD5Cl-3Cl,0.1,1
14374,-0.028002573,-0.008188229,98.23333333333332,2AD5Cl-3Cl,0.1,1
14375,0.034077164,0.023498647,98.23333333333332,2AD5Cl-3Cl,0.1,1
14376,0.02831944,0.01681795,98.23333333333332,2AD5Cl-3Cl,0.1,1
14377,0.023744088,0.01616958,98.23333333333332,2AD5Cl-3Cl,0.1,1
14378,-0.010665365,-0.0030517697,98.23333333333332,2AD5Cl-3Cl,0.1,1
14379,0.037095573,0.0015281742,98.23333333333332,2AD5Cl-3Cl,0.1,1
14380,0.008817275,0.0020843542,98.23333333333332,2AD5Cl-3Cl,0.1,1
14381,0.01773588,0.015550064,98.23333333333332,2AD5Cl-3Cl,0.1,1
14382,0.008050083,0.021311387,98.23333333333332,2AD5Cl-3Cl,0.1,1
14383,0.023220465,0.0090805525,98.23333333333332,2AD5Cl-3Cl,0.1,1
14384,-0.0005006702,0.018599134,98.23333333333332,2AD5Cl-3Cl,0.1,1
14385,0.0065231463,0.019055435,98.23333333333332,2AD5Cl-3Cl,0.1,1
14386,0.007987705,-0.014261494,98.23333333333332,2AD5Cl-3Cl,0.1,1
14387,0.009019703,0.0030256924,98.23333333333332,2AD5Cl-3Cl,0.1,1
14388,0.021195766,-0.0049303183,98.23333333333332,2AD5Cl-3Cl,0.1,1
14389,0.015857756,0.0037306473,98.23333333333332,2AD5Cl-3Cl,0.1,1
14390,0.017668072,0.007865029,98.23333333333332,2AD5Cl-3Cl,0.1,1
14391,0.013202887,-0.002149096,98.23333333333332,2AD5Cl-3Cl,0.1,1
14392,0.014158939,0.018641079,98.23333333333332,2AD5Cl-3Cl,0.1,1
14393,0.016729726,0.008219837,98.23333333333332,2AD5Cl-3Cl,0.1,1
14394,0.012841118,0.014712099,98.23333333333332,2AD5Cl-3Cl,1.0,0
14395,0.018756012,-0.0025862686,98.23333333333332,2AD5Cl-3Cl,1.0,0
14396,0.030398551,-0.007565246,98.23333333333332,2AD5Cl-3Cl,1.0,0
14397,0.03398324,0.009728443,98.23333333333332,2AD5Cl-3Cl,1.0,0
14398,0.02494784,0.032547362,98.23333333333332,2AD5Cl-3Cl,1.0,0
14399,0.03352911,0.025340023,98.23333333333332,2AD5Cl-3Cl,1.0,0
14400,0.0029954847,0.0035177146,98.23333333333332,2AD5Cl-3Cl,1.0,0
14401,0.015925888,0.02770643,98.23333333333332,2AD5Cl-3Cl,1.0,0
14402,0.003711563,-0.014165709,98.23333333333332,2AD5Cl-3Cl,1.0,0
14403,0.023333343,0.004563782,98.23333333333332,2AD5Cl-3Cl,1.0,0
14404,0.008274841,0.011244227,98.23333333333332,2AD5Cl-3Cl,1.0,0
14405,-0.022075148,-0.009664113,98.23333333333332,2AD5Cl-3Cl,1.0,0
14406,-0.016362805,-0.017356208,98.23333333333332,2AD5Cl-3Cl,1.0,0
14407,0.03384649,0.020805685,98.23333333333332,2AD5Cl-3Cl,1.0,0
14408,0.015506986,0.013698005,98.23333333333332,2AD5Cl-3Cl,1.0,0
14409,0.003724531,0.02390262,98.23333333333332,2AD5Cl-3Cl,1.0,0
14410,0.009813025,-0.010324677,98.23333333333332,2AD5Cl-3Cl,1.0,0
14411,0.029729212,-0.013795941,98.23333333333332,2AD5Cl-3Cl,1.0,0
14412,-0.026116021,-0.016086085,98.23333333333332,2AD5Cl-3Cl,1.0,0
14413,-0.021011535,-0.019121623,98.23333333333332,2AD5Cl-3Cl,1.0,0
14414,-0.028847344,-0.011018782,98.23333333333332,2AD5Cl-3Cl,1.0,0
14415,0.02151902,0.018132968,98.23333333333332,2AD5Cl-3Cl,1.0,0
14416,0.034151297,0.009428038,98.23333333333332,2AD5Cl-3Cl,1.0,0
14417,0.023443222,0.02418375,98.23333333333332,2AD5Cl-3Cl,1.0,0
14418,0.02557981,-0.012151891,98.23333333333332,2AD5Cl-3Cl,1.0,0
14419,-0.026554838,-0.0062265582,98.23333333333332,2AD5Cl-3Cl,1.0,0
14420,-0.032380443,0.010671031,98.23333333333332,2AD5Cl-3Cl,1.0,0
14421,-0.031428456,0.0014772832,98.23333333333332,2AD5Cl-3Cl,1.0,0
14422,0.01310846,0.0062812315,98.23333333333332,2AD5Cl-3Cl,1.0,0
14423,0.017626466,0.017693253,98.23333333333332,2AD5Cl-3Cl,1.0,0
14424,0.03156421,0.018866878,98.23333333333332,2AD5Cl-3Cl,1.0,0
14425,0.05307614,0.025670484,98.23333333333332,2AD5Cl-3Cl,1.0,0
14426,0.028367769,0.009501762,98.23333333333332,2AD5Cl-3Cl,1.0,0
14427,0.026555816,0.027633898,98.23333333333332,2AD5Cl-3Cl,1.0,0
14428,0.009730815,0.013764842,98.23333333333332,2AD5Cl-3Cl,1.0,0
14429,0.036925793,0.002483472,98.23333333333332,2AD5Cl-3Cl,1.0,0
14430,0.011071444,0.018534703,98.23333333333332,2AD5Cl-3Cl,1.0,0
14431,-0.0013009491,0.008331417,98.23333333333332,2AD5Cl-3Cl,1.0,0
14432,0.035553057,0.020780215,98.23333333333332,2AD5Cl-3Cl,1.0,0
14433,0.029837258,-0.001855829,98.23333333333332,2AD5Cl-3Cl,1.0,0
14434,0.02867765,-0.013459813,98.23333333333332,2AD5Cl-3Cl,1.0,0
14435,0.037985824,0.029955963,98.23333333333332,2AD5Cl-3Cl,1.0,0
14436,0.023159936,0.02040229,98.23333333333332,2AD5Cl-3Cl,1.0,0
14437,0.021496158,0.03333767,98.23333333333332,2AD5Cl-3Cl,1.0,0
14438,0.018065931,0.020917093,98.23333333333332,2AD5Cl-3Cl,1.0,0
14439,0.015912194,0.010904382,98.23333333333332,2AD5Cl-3Cl,1.0,0
14440,0.020598767,0.02366033,98.23333333333332,2AD5Cl-3Cl,1.0,0
14441,0.019633,0.0008346956,98.23333333333332,2AD5Cl-3Cl,1.0,1
14442,0.024303861,0.01998481,98.23333333333332,2AD5Cl-3Cl,1.0,1
