,emb1,emb2,Timestamp,Compound,Compound_Concentration,Growth_Condition_Binary
6048,-0.03147403,-0.071699634,44.23333333333333,3OMe-3.5DCl,0.1,0
6049,-0.042665754,0.24363574,44.23333333333333,3OMe-3.5DCl,0.1,0
6050,-0.08227248,-0.16274281,44.23333333333333,3OMe-3.5DCl,0.1,0
6051,0.084027015,-0.05455134,44.23333333333333,3OMe-3.5DCl,0.1,0
6052,-0.015851015,-0.11538085,44.23333333333333,3OMe-3.5DCl,0.1,0
6053,0.021240748,-0.1611401,44.23333333333333,3OMe-3.5DCl,0.1,0
6054,0.15638313,-0.08046139,44.23333333333333,3OMe-3.5DCl,0.1,0
6055,0.02900012,-0.13682325,44.23333333333333,3OMe-3.5DCl,0.1,0
6056,0.038209647,-0.15141687,44.23333333333333,3OMe-3.5DCl,0.1,0
6057,0.15725996,-0.047550473,44.23333333333333,3OMe-3.5DCl,0.1,0
6058,-0.06261551,0.12554912,44.23333333333333,3OMe-3.5DCl,0.1,0
6059,0.013987886,-0.06802863,44.23333333333333,3OMe-3.5DCl,0.1,0
6060,-0.008874673,0.03937041,44.23333333333333,3OMe-3.5DCl,0.1,0
6061,-0.09798698,0.1347967,44.23333333333333,3OMe-3.5DCl,0.1,0
6062,-0.008253972,-0.022712573,44.23333333333333,3OMe-3.5DCl,0.1,0
6063,0.08087051,-0.08588128,44.23333333333333,3OMe-3.5DCl,0.1,0
6064,0.018151533,-0.022864481,44.23333333333333,3OMe-3.5DCl,0.1,0
6065,0.10217954,0.029833233,44.23333333333333,3OMe-3.5DCl,0.1,1
6066,0.029078772,-0.08281894,44.23333333333333,3OMe-3.5DCl,0.1,1
6067,0.07324048,-0.02292172,44.23333333333333,3OMe-3.5DCl,0.1,1
6068,0.042798635,-0.115925066,44.23333333333333,3OMe-3.5DCl,0.1,1
6069,0.009586436,-0.0026916382,44.23333333333333,3OMe-3.5DCl,0.1,1
6070,-0.026409771,0.21731937,44.23333333333333,3OMe-3.5DCl,0.1,1
6071,0.032635845,0.10997123,44.23333333333333,3OMe-3.5DCl,0.1,1
6072,-0.017411942,0.1851289,44.23333333333333,3OMe-3.5DCl,0.1,1
6073,0.08627405,-0.038774118,44.23333333333333,3OMe-3.5DCl,0.1,1
6074,0.0028860099,0.07861492,44.23333333333333,3OMe-3.5DCl,0.1,1
6075,0.00094440504,0.14229079,44.23333333333333,3OMe-3.5DCl,0.1,1
6076,0.1749988,-0.07437963,44.23333333333333,3OMe-3.5DCl,0.1,1
6077,0.03976008,-0.008233287,44.23333333333333,3OMe-3.5DCl,0.1,1
6078,0.15402064,0.019192982,44.23333333333333,3OMe-3.5DCl,0.1,1
6079,-0.045435876,-0.005376012,44.23333333333333,3OMe-3.5DCl,0.1,1
6080,-0.07113714,0.08385848,44.23333333333333,3OMe-3.5DCl,0.1,1
6081,-0.051085275,0.06938841,44.23333333333333,3OMe-3.5DCl,0.1,1
6082,-0.09941361,0.1655055,44.23333333333333,3OMe-3.5DCl,0.1,1
6083,-0.11866442,0.16440582,44.23333333333333,3OMe-3.5DCl,0.1,1
6084,0.094508424,-0.07600436,44.23333333333333,3OMe-3.5DCl,0.1,1
6085,0.22407298,-0.14944331,44.23333333333333,3OMe-3.5DCl,0.1,1
6086,0.039876852,0.036288183,44.23333333333333,3OMe-3.5DCl,0.1,1
6087,0.06836747,-0.12288553,44.23333333333333,3OMe-3.5DCl,0.1,1
6088,0.12521607,-0.07478964,44.23333333333333,3OMe-3.5DCl,0.1,1
6089,0.11798565,-0.06547822,44.23333333333333,3OMe-3.5DCl,0.1,1
6090,-0.09139399,0.14067438,44.23333333333333,3OMe-3.5DCl,0.1,1
6091,0.12769641,-0.12513192,44.23333333333333,3OMe-3.5DCl,0.1,1
6092,0.092355825,0.07116412,44.23333333333333,3OMe-3.5DCl,0.1,1
6093,-0.08474799,-0.0865137,44.23333333333333,3OMe-3.5DCl,0.1,1
6094,0.089005716,-0.09901491,44.23333333333333,3OMe-3.5DCl,0.1,1
6095,0.16144435,-0.0670543,44.23333333333333,3OMe-3.5DCl,0.1,1
6096,0.09674973,-0.1636458,44.23333333333333,3OMe-3.5DCl,0.1,1
6097,0.09405902,0.016209422,44.23333333333333,3OMe-3.5DCl,0.1,1
6098,0.033622302,-0.022142988,44.23333333333333,3OMe-3.5DCl,0.1,1
6099,0.025986973,-0.10005297,44.23333333333333,3OMe-3.5DCl,0.1,1
6100,-0.20030655,0.18669182,44.23333333333333,3OMe-3.5DCl,0.1,1
6101,-0.089582436,0.13054435,44.23333333333333,3OMe-3.5DCl,0.1,1
6102,0.0013061366,0.021572838,44.23333333333333,3OMe-3.5DCl,0.1,1
6103,-0.12544696,0.2613404,44.23333333333333,3OMe-3.5DCl,0.1,1
6104,-0.07035554,-0.024230639,44.23333333333333,3OMe-3.5DCl,0.1,1
6105,0.17375124,-0.14180805,44.23333333333333,3OMe-3.5DCl,0.1,1
6106,-0.17090015,0.20107022,44.23333333333333,3OMe-3.5DCl,0.1,1
6107,0.09683295,0.09090832,44.23333333333333,3OMe-3.5DCl,0.1,1
6108,-0.019248413,0.04543637,44.23333333333333,3OMe-3.5DCl,0.1,1
6109,0.04451769,-0.02845103,44.23333333333333,3OMe-3.5DCl,1.0,0
6110,0.022600045,-0.13595821,44.23333333333333,3OMe-3.5DCl,1.0,0
6111,-0.11934642,-0.07204342,44.23333333333333,3OMe-3.5DCl,1.0,0
6112,-0.08574311,0.0005425542,44.23333333333333,3OMe-3.5DCl,1.0,0
6113,-0.038969234,0.0719278,44.23333333333333,3OMe-3.5DCl,1.0,0
6114,-0.09664465,0.0050615408,44.23333333333333,3OMe-3.5DCl,1.0,0
6115,-0.0444711,-0.113430895,44.23333333333333,3OMe-3.5DCl,1.0,0
6116,-0.03796154,0.15289287,44.23333333333333,3OMe-3.5DCl,1.0,0
6117,0.06617008,0.05611936,44.23333333333333,3OMe-3.5DCl,1.0,0
6118,0.14597231,-0.09902291,44.23333333333333,3OMe-3.5DCl,1.0,0
6119,-0.060918108,0.057859436,44.23333333333333,3OMe-3.5DCl,1.0,0
6120,-0.07077865,-0.0808774,44.23333333333333,3OMe-3.5DCl,1.0,0
6121,0.098269045,-0.059234276,44.23333333333333,3OMe-3.5DCl,1.0,0
6122,-0.05012555,-0.016426213,44.23333333333333,3OMe-3.5DCl,1.0,0
6123,-0.08257183,0.26009527,44.23333333333333,3OMe-3.5DCl,1.0,0
6124,-0.014056013,0.07548448,44.23333333333333,3OMe-3.5DCl,1.0,0
6125,0.0057408153,-0.12709424,44.23333333333333,3OMe-3.5DCl,1.0,0
6126,0.16706973,-0.11410821,44.23333333333333,3OMe-3.5DCl,1.0,0
6127,-0.015207901,0.1812478,44.23333333333333,3OMe-3.5DCl,1.0,0
6128,0.10865286,-0.07800618,44.23333333333333,3OMe-3.5DCl,1.0,0
6129,0.012581309,0.007843827,44.23333333333333,3OMe-3.5DCl,1.0,0
6130,-0.07641975,-0.09979568,44.23333333333333,3OMe-3.5DCl,1.0,0
6131,0.035972234,-0.038721874,44.23333333333333,3OMe-3.5DCl,1.0,0
6132,-0.00014707517,-0.022189712,44.23333333333333,3OMe-3.5DCl,1.0,0
6133,0.07838475,0.19253147,44.23333333333333,3OMe-3.5DCl,1.0,0
6134,0.13174734,-0.077169344,44.23333333333333,3OMe-3.5DCl,1.0,0
6135,0.07925224,-0.08487943,44.23333333333333,3OMe-3.5DCl,1.0,0
6136,0.056187622,-0.02243062,44.23333333333333,3OMe-3.5DCl,1.0,0
6137,-0.11680707,0.15037347,44.23333333333333,3OMe-3.5DCl,1.0,0
6138,-0.07769977,0.13364138,44.23333333333333,3OMe-3.5DCl,1.0,0
6139,0.11887822,-0.13149898,44.23333333333333,3OMe-3.5DCl,1.0,0
6140,0.13606988,-0.08261838,44.23333333333333,3OMe-3.5DCl,1.0,0
6141,0.19564359,-0.16878223,44.23333333333333,3OMe-3.5DCl,1.0,0
6142,-0.07762965,-0.09650896,44.23333333333333,3OMe-3.5DCl,1.0,0
6143,0.06841334,0.05580254,44.23333333333333,3OMe-3.5DCl,1.0,0
6144,0.00040768916,0.0064347126,44.23333333333333,3OMe-3.5DCl,1.0,0
6145,-0.0036202737,0.029410522,44.23333333333333,3OMe-3.5DCl,1.0,0
6146,-0.03198077,-0.0074567175,44.23333333333333,3OMe-3.5DCl,1.0,0
6147,-0.018107148,-0.042924553,44.23333333333333,3OMe-3.5DCl,1.0,0
6148,0.05395029,-0.020617628,44.23333333333333,3OMe-3.5DCl,1.0,0
6149,0.06464966,-0.10248724,44.23333333333333,3OMe-3.5DCl,1.0,0
6150,-0.008360621,0.105386995,44.23333333333333,3OMe-3.5DCl,1.0,0
6151,-0.10150763,0.074531876,44.23333333333333,3OMe-3.5DCl,1.0,0
6152,-0.04858732,0.10277808,44.23333333333333,3OMe-3.5DCl,1.0,0
6153,-0.12135623,0.01638046,44.23333333333333,3OMe-3.5DCl,1.0,0
6154,0.01074949,0.14261314,44.23333333333333,3OMe-3.5DCl,1.0,0
6155,-0.08384896,0.051990464,44.23333333333333,3OMe-3.5DCl,1.0,0
6156,0.052272,0.036987413,44.23333333333333,3OMe-3.5DCl,1.0,0
6157,0.21740718,-0.06888345,44.23333333333333,3OMe-3.5DCl,1.0,1
6158,0.17927542,-0.12395081,44.23333333333333,3OMe-3.5DCl,1.0,1
6159,-0.06345604,-0.058770806,44.23333333333333,3OMe-3.5DCl,1.0,1
6160,0.012061283,-0.17279114,44.23333333333333,3OMe-3.5DCl,1.0,1
6161,0.2588917,-0.21335892,44.23333333333333,3OMe-3.5DCl,1.0,1
6162,0.012699038,0.08916861,44.23333333333333,3OMe-3.5DCl,1.0,1
6163,0.049743827,0.014408208,44.23333333333333,3OMe-3.5DCl,1.0,1
6164,0.04734209,0.18411136,44.23333333333333,3OMe-3.5DCl,1.0,1
6165,-0.06330182,-0.062085666,44.23333333333333,3OMe-3.5DCl,1.0,1
6166,0.0048046783,0.1592318,44.23333333333333,3OMe-3.5DCl,1.0,1
6167,-0.09722618,-0.03945819,44.23333333333333,3OMe-3.5DCl,1.0,1
6168,-0.093804285,0.038641524,44.23333333333333,3OMe-3.5DCl,1.0,1
6169,-0.1283908,0.041727837,44.23333333333333,3OMe-3.5DCl,1.0,1
6170,0.21549407,-0.08865065,44.23333333333333,3OMe-3.5DCl,1.0,1
6171,0.19543684,-0.021504043,44.23333333333333,3OMe-3.5DCl,1.0,1
6172,-0.11756274,0.108755946,44.23333333333333,3OMe-3.5DCl,1.0,1
6173,0.09911692,-0.029838558,44.23333333333333,3OMe-3.5DCl,1.0,1
6174,0.182758,-0.10984826,44.23333333333333,3OMe-3.5DCl,1.0,1
6175,-0.016044758,0.027461477,44.23333333333333,3OMe-3.5DCl,1.0,1
6176,-0.02150129,-0.16261603,44.23333333333333,3OMe-3.5DCl,1.0,1
6177,0.18899971,-0.10408905,44.23333333333333,3OMe-3.5DCl,1.0,1
6178,0.12710123,-0.14065017,44.23333333333333,3OMe-3.5DCl,1.0,1
6179,-0.10220924,0.10068344,44.23333333333333,3OMe-3.5DCl,1.0,1
6180,0.030007843,-0.17984997,44.23333333333333,3OMe-3.5DCl,1.0,1
6181,-0.12443068,0.12868007,44.23333333333333,3OMe-3.5DCl,1.0,1
6182,-0.12845904,-0.04814284,44.23333333333333,3OMe-3.5DCl,1.0,1
6183,0.016289845,0.066078514,44.23333333333333,3OMe-3.5DCl,1.0,1
6184,0.02342696,-0.08909897,44.23333333333333,3OMe-3.5DCl,1.0,1
6185,-0.06099514,0.1119046,44.23333333333333,3OMe-3.5DCl,1.0,1
6186,-0.026046194,0.13869657,44.23333333333333,3OMe-3.5DCl,1.0,1
6187,0.03982945,0.10026694,44.23333333333333,3OMe-3.5DCl,1.0,1
6188,0.19014485,-0.16151471,44.23333333333333,3OMe-3.5DCl,1.0,1
6189,-0.009948202,-0.028827444,44.23333333333333,3OMe-3.5DCl,1.0,1
6190,0.039739195,0.0503993,44.23333333333333,3OMe-3.5DCl,1.0,1
6191,0.19767421,-0.107846506,44.23333333333333,3OMe-3.5DCl,1.0,1
6192,0.12702702,-0.1544259,44.23333333333333,3OMe-3.5DCl,1.0,1
6193,0.051762566,-0.055434726,44.23333333333333,3OMe-3.5DCl,1.0,1
6194,0.023512993,0.008753998,44.23333333333333,3OMe-3.5DCl,1.0,1
6195,0.10076971,-0.042116612,44.23333333333333,3OMe-3.5DCl,1.0,1
6196,-0.034631398,0.1784735,44.23333333333333,3OMe-3.5DCl,1.0,1
6197,-0.07156464,-0.018336974,44.23333333333333,3OMe-3.5DCl,1.0,1
6198,0.012181139,0.25700864,44.23333333333333,3OMe-3.5DCl,1.0,1
6199,0.14632724,0.03741151,44.23333333333333,3OMe-3.5DCl,1.0,1
6200,-0.0153699955,0.1571675,44.23333333333333,3OMe-3.5DCl,1.0,1
6201,0.055288114,0.13312258,44.23333333333333,3OMe-3.5DCl,10.0,0
6202,0.039830673,-0.05968943,44.23333333333333,3OMe-3.5DCl,10.0,0
6203,-0.11572148,0.016235398,44.23333333333333,3OMe-3.5DCl,10.0,0
6204,0.05869347,-0.16539466,44.23333333333333,3OMe-3.5DCl,10.0,0
6205,-0.13261196,0.055903323,44.23333333333333,3OMe-3.5DCl,10.0,0
6206,-0.006586473,-0.020062996,44.23333333333333,3OMe-3.5DCl,10.0,0
6207,0.00061026687,-0.07542791,44.23333333333333,3OMe-3.5DCl,10.0,0
6208,0.21142815,-0.19849019,44.23333333333333,3OMe-3.5DCl,10.0,0
6209,0.062079165,0.041437637,44.23333333333333,3OMe-3.5DCl,10.0,0
6210,-0.06285072,-0.086340435,44.23333333333333,3OMe-3.5DCl,10.0,0
6211,0.122770734,-0.032738898,44.23333333333333,3OMe-3.5DCl,10.0,0
6212,-0.06786182,0.1391262,44.23333333333333,3OMe-3.5DCl,10.0,0
6213,0.07933341,0.083309464,44.23333333333333,3OMe-3.5DCl,10.0,0
6214,0.060484737,-0.10661382,44.23333333333333,3OMe-3.5DCl,10.0,0
6215,-0.0013845962,0.16577965,44.23333333333333,3OMe-3.5DCl,10.0,0
6216,0.11985469,-0.037585787,44.23333333333333,3OMe-3.5DCl,10.0,0
6217,-0.058482956,0.14883943,44.23333333333333,3OMe-3.5DCl,10.0,0
6218,0.17743565,-0.12503378,44.23333333333333,3OMe-3.5DCl,10.0,0
6219,-0.09760952,-0.037111532,44.23333333333333,3OMe-3.5DCl,10.0,0
6220,-0.033007607,-0.057566307,44.23333333333333,3OMe-3.5DCl,10.0,0
6221,-0.03930547,-0.101734705,44.23333333333333,3OMe-3.5DCl,10.0,0
6222,0.014673721,0.005464418,44.23333333333333,3OMe-3.5DCl,10.0,0
6223,-0.08558645,0.06229074,44.23333333333333,3OMe-3.5DCl,10.0,0
6224,0.093578815,-0.08958732,44.23333333333333,3OMe-3.5DCl,10.0,0
6225,0.03714711,0.042988427,44.23333333333333,3OMe-3.5DCl,10.0,0
6226,0.07849357,-0.14203872,44.23333333333333,3OMe-3.5DCl,10.0,0
6227,0.08624026,-0.026880015,44.23333333333333,3OMe-3.5DCl,10.0,0
6228,-0.05548692,0.1182288,44.23333333333333,3OMe-3.5DCl,10.0,0
6229,0.04063117,0.08227756,44.23333333333333,3OMe-3.5DCl,10.0,0
6230,0.034484368,0.038861167,44.23333333333333,3OMe-3.5DCl,10.0,0
6231,-0.09419583,0.07670776,44.23333333333333,3OMe-3.5DCl,10.0,0
6232,0.013125614,0.0611956,44.23333333333333,3OMe-3.5DCl,10.0,0
6233,-0.080807984,-0.010667187,44.23333333333333,3OMe-3.5DCl,10.0,0
6234,-0.105201915,-0.078902364,44.23333333333333,3OMe-3.5DCl,10.0,0
6235,0.033087563,-0.11736926,44.23333333333333,3OMe-3.5DCl,10.0,0
6236,0.086930245,0.11782693,44.23333333333333,3OMe-3.5DCl,10.0,0
6237,0.0087648155,0.06723225,44.23333333333333,3OMe-3.5DCl,10.0,0
6238,0.024217842,-0.05806746,44.23333333333333,3OMe-3.5DCl,10.0,0
6239,-0.024889397,0.16596723,44.23333333333333,3OMe-3.5DCl,10.0,0
6240,0.096071415,-0.13106048,44.23333333333333,3OMe-3.5DCl,10.0,0
6241,0.063995264,-0.05707468,44.23333333333333,3OMe-3.5DCl,10.0,0
6242,-0.01855601,-0.0946885,44.23333333333333,3OMe-3.5DCl,10.0,0
6243,-0.011249869,-0.115892224,44.23333333333333,3OMe-3.5DCl,10.0,0
6244,-0.06913336,0.057256375,44.23333333333333,3OMe-3.5DCl,10.0,0
6245,-0.002422158,-0.09346367,44.23333333333333,3OMe-3.5DCl,10.0,0
6246,-0.009370376,0.034702685,44.23333333333333,3OMe-3.5DCl,10.0,0
6247,-0.1604775,0.06846194,44.23333333333333,3OMe-3.5DCl,10.0,0
6248,-0.08884278,0.060299043,44.23333333333333,3OMe-3.5DCl,10.0,0
6249,0.10121279,0.02741373,44.23333333333333,3OMe-3.5DCl,10.0,1
6250,-0.020018712,0.010783015,44.23333333333333,3OMe-3.5DCl,10.0,1
6251,0.06751963,-0.039473284,44.23333333333333,3OMe-3.5DCl,10.0,1
6252,0.038690813,-0.0016912979,44.23333333333333,3OMe-3.5DCl,10.0,1
6253,0.13604763,-0.13732037,44.23333333333333,3OMe-3.5DCl,10.0,1
6254,-0.09785711,0.18911906,44.23333333333333,3OMe-3.5DCl,10.0,1
6255,0.058120195,0.11782852,44.23333333333333,3OMe-3.5DCl,10.0,1
6256,-0.1509766,0.06076356,44.23333333333333,3OMe-3.5DCl,10.0,1
6257,0.11326303,0.13753134,44.23333333333333,3OMe-3.5DCl,10.0,1
6258,0.13015556,-0.016188607,44.23333333333333,3OMe-3.5DCl,10.0,1
6259,0.053428426,0.06934636,44.23333333333333,3OMe-3.5DCl,10.0,1
6260,0.06782408,0.05362402,44.23333333333333,3OMe-3.5DCl,10.0,1
6261,0.06374684,-0.055943638,44.23333333333333,3OMe-3.5DCl,10.0,1
6262,-0.04232485,0.07418831,44.23333333333333,3OMe-3.5DCl,10.0,1
6263,0.17806895,-0.17086531,44.23333333333333,3OMe-3.5DCl,10.0,1
6264,0.07260206,-0.060755856,44.23333333333333,3OMe-3.5DCl,10.0,1
6265,0.16023968,-0.023925181,44.23333333333333,3OMe-3.5DCl,10.0,1
6266,-0.1513208,0.1239121,44.23333333333333,3OMe-3.5DCl,10.0,1
6267,0.07248878,-0.0021290986,44.23333333333333,3OMe-3.5DCl,10.0,1
6268,0.066512205,0.09080196,44.23333333333333,3OMe-3.5DCl,10.0,1
6269,0.072331026,-0.107478395,44.23333333333333,3OMe-3.5DCl,10.0,1
6270,0.04299349,0.027895736,44.23333333333333,3OMe-3.5DCl,10.0,1
6271,0.07105615,-0.03919993,44.23333333333333,3OMe-3.5DCl,10.0,1
6272,0.0043211915,0.08809643,44.23333333333333,3OMe-3.5DCl,10.0,1
6273,0.10729843,-0.031039441,44.23333333333333,3OMe-3.5DCl,10.0,1
6274,0.040871806,-0.054944463,44.23333333333333,3OMe-3.5DCl,10.0,1
6275,0.061966956,-0.031623,44.23333333333333,3OMe-3.5DCl,10.0,1
6276,0.12490649,-0.052035693,44.23333333333333,3OMe-3.5DCl,10.0,1
6277,-0.041603193,0.075072646,44.23333333333333,3OMe-3.5DCl,10.0,1
6278,-0.08983296,-0.007681267,44.23333333333333,3OMe-3.5DCl,10.0,1
6279,0.047704324,-0.10465609,44.23333333333333,3OMe-3.5DCl,10.0,1
6280,0.044110887,-0.013612349,44.23333333333333,3OMe-3.5DCl,10.0,1
6281,0.15999314,0.023959514,44.23333333333333,3OMe-3.5DCl,10.0,1
6282,-0.036450967,0.057617307,44.23333333333333,3OMe-3.5DCl,10.0,1
6283,-0.11155566,0.012980047,44.23333333333333,3OMe-3.5DCl,10.0,1
6284,0.11747566,-0.2570752,44.23333333333333,3OMe-3.5DCl,10.0,1
6285,0.13542658,0.0584496,44.23333333333333,3OMe-3.5DCl,10.0,1
6286,0.020853674,-0.056756668,44.23333333333333,3OMe-3.5DCl,10.0,1
6287,-0.1878156,0.0128874965,44.23333333333333,3OMe-3.5DCl,10.0,1
6288,-0.04218515,-0.040052813,44.23333333333333,3OMe-3.5DCl,10.0,1
6289,0.048653454,-0.07219539,44.23333333333333,3OMe-3.5DCl,10.0,1
6290,-0.049585827,0.07724435,44.23333333333333,3OMe-3.5DCl,10.0,1
6291,0.09701726,0.0015281438,44.23333333333333,3OMe-3.5DCl,10.0,1
6292,-0.045347676,-0.06000233,44.23333333333333,3OMe-3.5DCl,10.0,1
6293,0.04662223,0.11383874,44.23333333333333,3OMe-3.5DCl,10.0,1
6294,-0.024254983,0.05371492,44.23333333333333,3OMe-3.5DCl,10.0,1
6295,0.05029423,0.14166072,44.23333333333333,3TFM-2HE,0.01,0
6296,-0.08736922,0.05834141,44.23333333333333,3TFM-2HE,0.01,0
6297,-0.030152652,0.062993586,44.23333333333333,3TFM-2HE,0.01,0
6298,-0.04336908,0.1340984,44.23333333333333,3TFM-2HE,0.01,0
6299,0.1823649,-0.058071587,44.23333333333333,3TFM-2HE,0.01,0
6300,0.16787821,-0.1533658,44.23333333333333,3TFM-2HE,0.01,0
6301,0.08302162,-0.16508888,44.23333333333333,3TFM-2HE,0.01,0
6302,0.0026466674,0.04297533,44.23333333333333,3TFM-2HE,0.01,0
6303,0.101089716,0.0773975,44.23333333333333,3TFM-2HE,0.01,0
6304,-0.03890427,0.14162594,44.23333333333333,3TFM-2HE,0.01,0
6305,0.11857279,-0.057737324,44.23333333333333,3TFM-2HE,0.01,0
6306,0.093997404,-0.04982054,44.23333333333333,3TFM-2HE,0.01,0
6307,-0.089398935,0.038516756,44.23333333333333,3TFM-2HE,0.01,0
6308,-0.08930159,0.11458677,44.23333333333333,3TFM-2HE,0.01,0
6309,0.18010388,-0.18812804,44.23333333333333,3TFM-2HE,0.01,0
6310,0.08186395,-0.22550915,44.23333333333333,3TFM-2HE,0.01,0
6311,0.14017043,-0.09954048,44.23333333333333,3TFM-2HE,0.01,0
6312,-0.10080771,-0.01762296,44.23333333333333,3TFM-2HE,0.01,0
6313,0.088856675,-0.07951537,44.23333333333333,3TFM-2HE,0.01,0
6314,-0.035880316,0.18739733,44.23333333333333,3TFM-2HE,0.01,0
6315,0.06547207,-0.24632822,44.23333333333333,3TFM-2HE,0.01,0
6316,0.034399707,-0.026717288,44.23333333333333,3TFM-2HE,0.01,0
6317,-0.030398613,0.12883614,44.23333333333333,3TFM-2HE,0.01,0
6318,-0.015670098,-0.008047299,44.23333333333333,3TFM-2HE,0.01,0
6319,-0.050160386,0.1633193,44.23333333333333,3TFM-2HE,0.01,0
6320,0.032875024,-0.032774165,44.23333333333333,3TFM-2HE,0.01,0
6321,-0.10794031,0.019475115,44.23333333333333,3TFM-2HE,0.01,0
6322,-0.049764737,0.15594599,44.23333333333333,3TFM-2HE,0.01,0
6323,-0.02713361,0.058311403,44.23333333333333,3TFM-2HE,0.01,0
6324,0.017508857,0.038696915,44.23333333333333,3TFM-2HE,0.01,0
6325,0.059039917,-0.06422972,44.23333333333333,3TFM-2HE,0.01,0
6326,-0.066315055,-0.11007832,44.23333333333333,3TFM-2HE,0.01,0
6327,0.10599922,-0.1667243,44.23333333333333,3TFM-2HE,0.01,0
6328,0.20007297,-0.090291455,44.23333333333333,3TFM-2HE,0.01,0
6329,0.050141614,0.101021715,44.23333333333333,3TFM-2HE,0.01,0
6330,-0.07315016,-0.018175645,44.23333333333333,3TFM-2HE,0.01,0
6331,-0.020032736,0.12609401,44.23333333333333,3TFM-2HE,0.01,0
6332,-0.088424064,-0.012665981,44.23333333333333,3TFM-2HE,0.01,0
6333,0.026465653,-0.023067862,44.23333333333333,3TFM-2HE,0.01,0
6334,-0.049661353,0.051072337,44.23333333333333,3TFM-2HE,0.01,0
6335,0.048526634,0.13557796,44.23333333333333,3TFM-2HE,0.01,0
6336,-0.08410742,0.028656607,44.23333333333333,3TFM-2HE,0.01,0
6337,0.001436323,-0.068000615,44.23333333333333,3TFM-2HE,0.01,0
6338,-0.035871875,0.10102663,44.23333333333333,3TFM-2HE,0.01,0
6339,0.009767116,0.032531023,44.23333333333333,3TFM-2HE,0.01,0
6340,-0.027382826,0.12039101,44.23333333333333,3TFM-2HE,0.01,0
6341,0.24911548,-0.18623057,44.23333333333333,3TFM-2HE,0.01,1
6342,-0.088954695,-0.11999893,44.23333333333333,3TFM-2HE,0.01,1
6343,-0.040475152,-0.002836412,44.23333333333333,3TFM-2HE,0.01,1
6344,-0.12307778,0.030373821,44.23333333333333,3TFM-2HE,0.01,1
6345,-0.014428136,0.076883845,44.23333333333333,3TFM-2HE,0.01,1
6346,-0.0049039847,0.14344816,44.23333333333333,3TFM-2HE,0.01,1
6347,-0.040044345,-0.0034856664,44.23333333333333,3TFM-2HE,0.01,1
6348,0.14887798,-0.17512678,44.23333333333333,3TFM-2HE,0.01,1
6349,-0.06502417,0.12437603,44.23333333333333,3TFM-2HE,0.01,1
6350,0.12224295,0.05798541,44.23333333333333,3TFM-2HE,0.01,1
6351,0.04190188,0.1298178,44.23333333333333,3TFM-2HE,0.01,1
6352,0.18417752,-0.16779405,44.23333333333333,3TFM-2HE,0.01,1
6353,0.042867273,0.017991785,44.23333333333333,3TFM-2HE,0.01,1
6354,0.17549619,0.00026439174,44.23333333333333,3TFM-2HE,0.01,1
6355,0.012686911,-0.07417404,44.23333333333333,3TFM-2HE,0.01,1
6356,-0.004558653,0.035373524,44.23333333333333,3TFM-2HE,0.01,1
6357,0.0037119193,-0.0091631375,44.23333333333333,3TFM-2HE,0.01,1
6358,0.0774112,-0.09043904,44.23333333333333,3TFM-2HE,0.01,1
6359,0.036264267,0.06564106,44.23333333333333,3TFM-2HE,0.01,1
6360,0.0068206354,0.10621613,44.23333333333333,3TFM-2HE,0.01,1
6361,0.21073183,-0.17990197,44.23333333333333,3TFM-2HE,0.01,1
6362,-0.024073498,0.04715663,44.23333333333333,3TFM-2HE,0.01,1
6363,0.044268895,0.068481594,44.23333333333333,3TFM-2HE,0.01,1
6364,-0.058772154,0.14121999,44.23333333333333,3TFM-2HE,0.01,1
6365,-0.03782586,0.0020794317,44.23333333333333,3TFM-2HE,0.01,1
6366,0.09896533,-0.24456522,44.23333333333333,3TFM-2HE,0.01,1
6367,0.02976187,0.12071372,44.23333333333333,3TFM-2HE,0.01,1
6368,0.05492792,0.115275286,44.23333333333333,3TFM-2HE,0.01,1
6369,-0.04761033,0.17981939,44.23333333333333,3TFM-2HE,0.01,1
6370,0.08897818,-0.08821157,44.23333333333333,3TFM-2HE,0.01,1
6371,-0.105625056,0.020287592,44.23333333333333,3TFM-2HE,0.01,1
6372,0.18746786,-0.13261588,44.23333333333333,3TFM-2HE,0.01,1
6373,0.12146748,-0.0007406711,44.23333333333333,3TFM-2HE,0.01,1
6374,-0.047701318,-0.03655856,44.23333333333333,3TFM-2HE,0.01,1
6375,0.015740579,0.16883504,44.23333333333333,3TFM-2HE,0.01,1
6376,0.0699303,0.025900584,44.23333333333333,3TFM-2HE,0.01,1
6377,0.017917061,0.046357125,44.23333333333333,3TFM-2HE,0.01,1
6378,0.031599138,-0.03873993,44.23333333333333,3TFM-2HE,0.01,1
6379,0.047960643,0.060815014,44.23333333333333,3TFM-2HE,0.01,1
6380,-0.021238022,0.17174084,44.23333333333333,3TFM-2HE,0.01,1
6381,-0.020645408,0.097037405,44.23333333333333,3TFM-2HE,0.1,0
6382,0.10064712,-0.03281893,44.23333333333333,3TFM-2HE,0.1,0
6383,-0.084251024,0.012098062,44.23333333333333,3TFM-2HE,0.1,0
6384,0.018855192,-0.12365795,44.23333333333333,3TFM-2HE,0.1,0
6385,0.13959344,-0.15485442,44.23333333333333,3TFM-2HE,0.1,0
